Product code,Bureau of Meteorology station number,Year,Month,Day,Maximum temperature (Degree C),Days of accumulation of maximum temperature,Quality
IDCJAC0010,068228,1997,01,01,,,
IDCJAC0010,068228,1997,01,02,,,
IDCJAC0010,068228,1997,01,03,,,
IDCJAC0010,068228,1997,01,04,,,
IDCJAC0010,068228,1997,01,05,,,
IDCJAC0010,068228,1997,01,06,,,
IDCJAC0010,068228,1997,01,07,,,
IDCJAC0010,068228,1997,01,08,,,
IDCJAC0010,068228,1997,01,09,,,
IDCJAC0010,068228,1997,01,10,,,
IDCJAC0010,068228,1997,01,11,,,
IDCJAC0010,068228,1997,01,12,,,
IDCJAC0010,068228,1997,01,13,,,
IDCJAC0010,068228,1997,01,14,,,
IDCJAC0010,068228,1997,01,15,,,
IDCJAC0010,068228,1997,01,16,,,
IDCJAC0010,068228,1997,01,17,,,
IDCJAC0010,068228,1997,01,18,,,
IDCJAC0010,068228,1997,01,19,,,
IDCJAC0010,068228,1997,01,20,,,
IDCJAC0010,068228,1997,01,21,,,
IDCJAC0010,068228,1997,01,22,,,
IDCJAC0010,068228,1997,01,23,,,
IDCJAC0010,068228,1997,01,24,,,
IDCJAC0010,068228,1997,01,25,,,
IDCJAC0010,068228,1997,01,26,,,
IDCJAC0010,068228,1997,01,27,,,
IDCJAC0010,068228,1997,01,28,,,
IDCJAC0010,068228,1997,01,29,,,
IDCJAC0010,068228,1997,01,30,,,
IDCJAC0010,068228,1997,01,31,,,
IDCJAC0010,068228,1997,02,01,,,
IDCJAC0010,068228,1997,02,02,,,
IDCJAC0010,068228,1997,02,03,,,
IDCJAC0010,068228,1997,02,04,,,
IDCJAC0010,068228,1997,02,05,,,
IDCJAC0010,068228,1997,02,06,,,
IDCJAC0010,068228,1997,02,07,,,
IDCJAC0010,068228,1997,02,08,,,
IDCJAC0010,068228,1997,02,09,,,
IDCJAC0010,068228,1997,02,10,,,
IDCJAC0010,068228,1997,02,11,,,
IDCJAC0010,068228,1997,02,12,,,
IDCJAC0010,068228,1997,02,13,,,
IDCJAC0010,068228,1997,02,14,,,
IDCJAC0010,068228,1997,02,15,,,
IDCJAC0010,068228,1997,02,16,,,
IDCJAC0010,068228,1997,02,17,,,
IDCJAC0010,068228,1997,02,18,,,
IDCJAC0010,068228,1997,02,19,,,
IDCJAC0010,068228,1997,02,20,,,
IDCJAC0010,068228,1997,02,21,,,
IDCJAC0010,068228,1997,02,22,,,
IDCJAC0010,068228,1997,02,23,,,
IDCJAC0010,068228,1997,02,24,,,
IDCJAC0010,068228,1997,02,25,,,
IDCJAC0010,068228,1997,02,26,,,
IDCJAC0010,068228,1997,02,27,,,
IDCJAC0010,068228,1997,02,28,,,
IDCJAC0010,068228,1997,03,01,,,
IDCJAC0010,068228,1997,03,02,,,
IDCJAC0010,068228,1997,03,03,,,
IDCJAC0010,068228,1997,03,04,,,
IDCJAC0010,068228,1997,03,05,,,
IDCJAC0010,068228,1997,03,06,,,
IDCJAC0010,068228,1997,03,07,,,
IDCJAC0010,068228,1997,03,08,,,
IDCJAC0010,068228,1997,03,09,,,
IDCJAC0010,068228,1997,03,10,,,
IDCJAC0010,068228,1997,03,11,,,
IDCJAC0010,068228,1997,03,12,,,
IDCJAC0010,068228,1997,03,13,,,
IDCJAC0010,068228,1997,03,14,,,
IDCJAC0010,068228,1997,03,15,,,
IDCJAC0010,068228,1997,03,16,,,
IDCJAC0010,068228,1997,03,17,,,
IDCJAC0010,068228,1997,03,18,,,
IDCJAC0010,068228,1997,03,19,,,
IDCJAC0010,068228,1997,03,20,,,
IDCJAC0010,068228,1997,03,21,,,
IDCJAC0010,068228,1997,03,22,,,
IDCJAC0010,068228,1997,03,23,,,
IDCJAC0010,068228,1997,03,24,,,
IDCJAC0010,068228,1997,03,25,,,
IDCJAC0010,068228,1997,03,26,,,
IDCJAC0010,068228,1997,03,27,,,
IDCJAC0010,068228,1997,03,28,,,
IDCJAC0010,068228,1997,03,29,,,
IDCJAC0010,068228,1997,03,30,,,
IDCJAC0010,068228,1997,03,31,,,
IDCJAC0010,068228,1997,04,01,,,
IDCJAC0010,068228,1997,04,02,,,
IDCJAC0010,068228,1997,04,03,,,
IDCJAC0010,068228,1997,04,04,,,
IDCJAC0010,068228,1997,04,05,,,
IDCJAC0010,068228,1997,04,06,,,
IDCJAC0010,068228,1997,04,07,,,
IDCJAC0010,068228,1997,04,08,,,
IDCJAC0010,068228,1997,04,09,,,
IDCJAC0010,068228,1997,04,10,,,
IDCJAC0010,068228,1997,04,11,,,
IDCJAC0010,068228,1997,04,12,,,
IDCJAC0010,068228,1997,04,13,,,
IDCJAC0010,068228,1997,04,14,,,
IDCJAC0010,068228,1997,04,15,,,
IDCJAC0010,068228,1997,04,16,,,
IDCJAC0010,068228,1997,04,17,,,
IDCJAC0010,068228,1997,04,18,,,
IDCJAC0010,068228,1997,04,19,,,
IDCJAC0010,068228,1997,04,20,,,
IDCJAC0010,068228,1997,04,21,,,
IDCJAC0010,068228,1997,04,22,,,
IDCJAC0010,068228,1997,04,23,,,
IDCJAC0010,068228,1997,04,24,,,
IDCJAC0010,068228,1997,04,25,,,
IDCJAC0010,068228,1997,04,26,,,
IDCJAC0010,068228,1997,04,27,,,
IDCJAC0010,068228,1997,04,28,24.0,1,N
IDCJAC0010,068228,1997,04,29,24.0,1,Y
IDCJAC0010,068228,1997,04,30,,,
IDCJAC0010,068228,1997,05,01,24.0,1,N
IDCJAC0010,068228,1997,05,02,23.0,1,Y
IDCJAC0010,068228,1997,05,03,22.0,1,Y
IDCJAC0010,068228,1997,05,04,23.0,1,Y
IDCJAC0010,068228,1997,05,05,22.0,1,Y
IDCJAC0010,068228,1997,05,06,22.0,1,Y
IDCJAC0010,068228,1997,05,07,23.0,1,Y
IDCJAC0010,068228,1997,05,08,17.0,1,Y
IDCJAC0010,068228,1997,05,09,16.0,1,Y
IDCJAC0010,068228,1997,05,10,16.0,1,Y
IDCJAC0010,068228,1997,05,11,17.0,1,Y
IDCJAC0010,068228,1997,05,12,17.0,1,Y
IDCJAC0010,068228,1997,05,13,17.0,1,Y
IDCJAC0010,068228,1997,05,14,20.0,1,Y
IDCJAC0010,068228,1997,05,15,19.0,1,Y
IDCJAC0010,068228,1997,05,16,19.0,1,Y
IDCJAC0010,068228,1997,05,17,22.0,1,Y
IDCJAC0010,068228,1997,05,18,20.0,1,Y
IDCJAC0010,068228,1997,05,19,16.0,1,Y
IDCJAC0010,068228,1997,05,20,19.0,1,Y
IDCJAC0010,068228,1997,05,21,17.0,1,Y
IDCJAC0010,068228,1997,05,22,17.0,1,Y
IDCJAC0010,068228,1997,05,23,15.0,1,Y
IDCJAC0010,068228,1997,05,24,,,
IDCJAC0010,068228,1997,05,25,18.0,1,N
IDCJAC0010,068228,1997,05,26,21.0,1,Y
IDCJAC0010,068228,1997,05,27,21.0,1,Y
IDCJAC0010,068228,1997,05,28,,,
IDCJAC0010,068228,1997,05,29,22.0,1,N
IDCJAC0010,068228,1997,05,30,16.0,1,Y
IDCJAC0010,068228,1997,05,31,15.0,1,Y
IDCJAC0010,068228,1997,06,01,16.0,1,Y
IDCJAC0010,068228,1997,06,02,18.0,1,Y
IDCJAC0010,068228,1997,06,03,18.0,1,Y
IDCJAC0010,068228,1997,06,04,21.0,1,Y
IDCJAC0010,068228,1997,06,05,22.0,1,Y
IDCJAC0010,068228,1997,06,06,23.0,1,Y
IDCJAC0010,068228,1997,06,07,19.0,1,Y
IDCJAC0010,068228,1997,06,08,17.0,1,Y
IDCJAC0010,068228,1997,06,09,17.0,1,Y
IDCJAC0010,068228,1997,06,10,19.0,1,Y
IDCJAC0010,068228,1997,06,11,19.0,1,Y
IDCJAC0010,068228,1997,06,12,21.0,1,Y
IDCJAC0010,068228,1997,06,13,19.0,1,Y
IDCJAC0010,068228,1997,06,14,17.0,1,Y
IDCJAC0010,068228,1997,06,15,13.0,1,Y
IDCJAC0010,068228,1997,06,16,15.0,1,Y
IDCJAC0010,068228,1997,06,17,14.0,1,Y
IDCJAC0010,068228,1997,06,18,15.0,1,Y
IDCJAC0010,068228,1997,06,19,15.0,1,Y
IDCJAC0010,068228,1997,06,20,17.0,1,Y
IDCJAC0010,068228,1997,06,21,17.0,1,Y
IDCJAC0010,068228,1997,06,22,18.0,1,Y
IDCJAC0010,068228,1997,06,23,19.0,1,Y
IDCJAC0010,068228,1997,06,24,17.0,1,Y
IDCJAC0010,068228,1997,06,25,15.0,1,Y
IDCJAC0010,068228,1997,06,26,17.0,1,Y
IDCJAC0010,068228,1997,06,27,16.0,1,Y
IDCJAC0010,068228,1997,06,28,16.0,1,Y
IDCJAC0010,068228,1997,06,29,18.0,1,Y
IDCJAC0010,068228,1997,06,30,16.0,1,Y
IDCJAC0010,068228,1997,07,01,16.0,1,Y
IDCJAC0010,068228,1997,07,02,15.0,1,Y
IDCJAC0010,068228,1997,07,03,15.0,1,Y
IDCJAC0010,068228,1997,07,04,14.0,1,Y
IDCJAC0010,068228,1997,07,05,15.0,1,Y
IDCJAC0010,068228,1997,07,06,16.0,1,Y
IDCJAC0010,068228,1997,07,07,17.0,1,Y
IDCJAC0010,068228,1997,07,08,20.0,1,Y
IDCJAC0010,068228,1997,07,09,15.0,1,Y
IDCJAC0010,068228,1997,07,10,13.0,1,Y
IDCJAC0010,068228,1997,07,11,13.0,1,Y
IDCJAC0010,068228,1997,07,12,14.0,1,Y
IDCJAC0010,068228,1997,07,13,15.0,1,Y
IDCJAC0010,068228,1997,07,14,15.0,1,Y
IDCJAC0010,068228,1997,07,15,17.0,1,Y
IDCJAC0010,068228,1997,07,16,,,
IDCJAC0010,068228,1997,07,17,,,
IDCJAC0010,068228,1997,07,18,,,
IDCJAC0010,068228,1997,07,19,15.0,1,N
IDCJAC0010,068228,1997,07,20,15.0,1,Y
IDCJAC0010,068228,1997,07,21,15.0,1,Y
IDCJAC0010,068228,1997,07,22,17.0,1,Y
IDCJAC0010,068228,1997,07,23,16.0,1,Y
IDCJAC0010,068228,1997,07,24,18.0,1,Y
IDCJAC0010,068228,1997,07,25,20.0,1,Y
IDCJAC0010,068228,1997,07,26,19.0,1,Y
IDCJAC0010,068228,1997,07,27,21.0,1,Y
IDCJAC0010,068228,1997,07,28,18.0,1,Y
IDCJAC0010,068228,1997,07,29,15.0,1,Y
IDCJAC0010,068228,1997,07,30,15.0,1,Y
IDCJAC0010,068228,1997,07,31,16.0,1,Y
IDCJAC0010,068228,1997,08,01,14.0,1,Y
IDCJAC0010,068228,1997,08,02,15.0,1,Y
IDCJAC0010,068228,1997,08,03,15.0,1,Y
IDCJAC0010,068228,1997,08,04,15.0,1,Y
IDCJAC0010,068228,1997,08,05,15.0,1,Y
IDCJAC0010,068228,1997,08,06,18.0,1,Y
IDCJAC0010,068228,1997,08,07,19.0,1,Y
IDCJAC0010,068228,1997,08,08,17.0,1,Y
IDCJAC0010,068228,1997,08,09,17.0,1,Y
IDCJAC0010,068228,1997,08,10,15.0,1,Y
IDCJAC0010,068228,1997,08,11,19.0,1,Y
IDCJAC0010,068228,1997,08,12,18.0,1,Y
IDCJAC0010,068228,1997,08,13,19.0,1,Y
IDCJAC0010,068228,1997,08,14,19.0,1,Y
IDCJAC0010,068228,1997,08,15,18.0,1,Y
IDCJAC0010,068228,1997,08,16,23.0,1,Y
IDCJAC0010,068228,1997,08,17,26.0,1,Y
IDCJAC0010,068228,1997,08,18,18.0,1,Y
IDCJAC0010,068228,1997,08,19,16.0,1,Y
IDCJAC0010,068228,1997,08,20,15.0,1,Y
IDCJAC0010,068228,1997,08,21,16.0,1,Y
IDCJAC0010,068228,1997,08,22,20.0,1,Y
IDCJAC0010,068228,1997,08,23,22.0,1,Y
IDCJAC0010,068228,1997,08,24,14.0,1,Y
IDCJAC0010,068228,1997,08,25,17.0,1,Y
IDCJAC0010,068228,1997,08,26,,,
IDCJAC0010,068228,1997,08,27,18.0,1,N
IDCJAC0010,068228,1997,08,28,20.0,1,Y
IDCJAC0010,068228,1997,08,29,18.0,1,Y
IDCJAC0010,068228,1997,08,30,19.0,1,Y
IDCJAC0010,068228,1997,08,31,21.0,1,Y
IDCJAC0010,068228,1997,09,01,19.0,1,Y
IDCJAC0010,068228,1997,09,02,19.0,1,Y
IDCJAC0010,068228,1997,09,03,21.0,1,Y
IDCJAC0010,068228,1997,09,04,,,
IDCJAC0010,068228,1997,09,05,17.0,1,N
IDCJAC0010,068228,1997,09,06,16.0,1,Y
IDCJAC0010,068228,1997,09,07,19.0,1,Y
IDCJAC0010,068228,1997,09,08,20.0,1,Y
IDCJAC0010,068228,1997,09,09,19.0,1,Y
IDCJAC0010,068228,1997,09,10,17.0,1,Y
IDCJAC0010,068228,1997,09,11,17.0,1,Y
IDCJAC0010,068228,1997,09,12,17.0,1,Y
IDCJAC0010,068228,1997,09,13,19.0,1,Y
IDCJAC0010,068228,1997,09,14,20.0,1,Y
IDCJAC0010,068228,1997,09,15,27.0,1,Y
IDCJAC0010,068228,1997,09,16,18.0,1,Y
IDCJAC0010,068228,1997,09,17,15.0,1,Y
IDCJAC0010,068228,1997,09,18,16.0,1,Y
IDCJAC0010,068228,1997,09,19,17.0,1,Y
IDCJAC0010,068228,1997,09,20,20.0,1,Y
IDCJAC0010,068228,1997,09,21,16.0,1,Y
IDCJAC0010,068228,1997,09,22,16.0,1,Y
IDCJAC0010,068228,1997,09,23,14.0,1,Y
IDCJAC0010,068228,1997,09,24,15.0,1,Y
IDCJAC0010,068228,1997,09,25,17.0,1,Y
IDCJAC0010,068228,1997,09,26,20.0,1,Y
IDCJAC0010,068228,1997,09,27,21.0,1,Y
IDCJAC0010,068228,1997,09,28,17.0,1,Y
IDCJAC0010,068228,1997,09,29,16.0,1,Y
IDCJAC0010,068228,1997,09,30,18.0,1,Y
IDCJAC0010,068228,1997,10,01,20.0,1,Y
IDCJAC0010,068228,1997,10,02,32.0,1,Y
IDCJAC0010,068228,1997,10,03,26.0,1,Y
IDCJAC0010,068228,1997,10,04,16.0,1,Y
IDCJAC0010,068228,1997,10,05,19.0,1,Y
IDCJAC0010,068228,1997,10,06,16.0,1,Y
IDCJAC0010,068228,1997,10,07,18.0,1,Y
IDCJAC0010,068228,1997,10,08,22.0,1,Y
IDCJAC0010,068228,1997,10,09,20.0,1,Y
IDCJAC0010,068228,1997,10,10,25.0,1,Y
IDCJAC0010,068228,1997,10,11,33.0,1,Y
IDCJAC0010,068228,1997,10,12,27.0,1,Y
IDCJAC0010,068228,1997,10,13,20.0,1,Y
IDCJAC0010,068228,1997,10,14,21.0,1,Y
IDCJAC0010,068228,1997,10,15,19.0,1,Y
IDCJAC0010,068228,1997,10,16,21.0,1,Y
IDCJAC0010,068228,1997,10,17,19.0,1,Y
IDCJAC0010,068228,1997,10,18,16.0,1,Y
IDCJAC0010,068228,1997,10,19,17.0,1,Y
IDCJAC0010,068228,1997,10,20,16.0,1,Y
IDCJAC0010,068228,1997,10,21,17.0,1,Y
IDCJAC0010,068228,1997,10,22,19.0,1,Y
IDCJAC0010,068228,1997,10,23,20.0,1,Y
IDCJAC0010,068228,1997,10,24,21.0,1,Y
IDCJAC0010,068228,1997,10,25,,,
IDCJAC0010,068228,1997,10,26,,,
IDCJAC0010,068228,1997,10,27,22.0,1,N
IDCJAC0010,068228,1997,10,28,19.0,1,Y
IDCJAC0010,068228,1997,10,29,27.0,1,Y
IDCJAC0010,068228,1997,10,30,22.0,1,Y
IDCJAC0010,068228,1997,10,31,22.0,1,Y
IDCJAC0010,068228,1997,11,01,26.0,1,Y
IDCJAC0010,068228,1997,11,02,21.0,1,Y
IDCJAC0010,068228,1997,11,03,19.0,1,Y
IDCJAC0010,068228,1997,11,04,18.0,1,Y
IDCJAC0010,068228,1997,11,05,20.0,1,Y
IDCJAC0010,068228,1997,11,06,22.0,1,Y
IDCJAC0010,068228,1997,11,07,24.0,1,Y
IDCJAC0010,068228,1997,11,08,18.0,1,Y
IDCJAC0010,068228,1997,11,09,21.0,1,Y
IDCJAC0010,068228,1997,11,10,25.0,1,Y
IDCJAC0010,068228,1997,11,11,33.0,1,Y
IDCJAC0010,068228,1997,11,12,21.0,1,Y
IDCJAC0010,068228,1997,11,13,25.0,1,Y
IDCJAC0010,068228,1997,11,14,31.0,1,Y
IDCJAC0010,068228,1997,11,15,21.0,1,Y
IDCJAC0010,068228,1997,11,16,23.0,1,Y
IDCJAC0010,068228,1997,11,17,21.0,1,Y
IDCJAC0010,068228,1997,11,18,24.0,1,Y
IDCJAC0010,068228,1997,11,19,24.0,1,Y
IDCJAC0010,068228,1997,11,20,21.0,1,Y
IDCJAC0010,068228,1997,11,21,22.0,1,Y
IDCJAC0010,068228,1997,11,22,23.0,1,Y
IDCJAC0010,068228,1997,11,23,23.0,1,Y
IDCJAC0010,068228,1997,11,24,22.0,1,Y
IDCJAC0010,068228,1997,11,25,25.0,1,Y
IDCJAC0010,068228,1997,11,26,,,
IDCJAC0010,068228,1997,11,27,35.0,1,N
IDCJAC0010,068228,1997,11,28,21.0,1,Y
IDCJAC0010,068228,1997,11,29,29.0,1,Y
IDCJAC0010,068228,1997,11,30,22.0,1,Y
IDCJAC0010,068228,1997,12,01,28.0,1,Y
IDCJAC0010,068228,1997,12,02,37.0,1,Y
IDCJAC0010,068228,1997,12,03,21.0,1,Y
IDCJAC0010,068228,1997,12,04,23.0,1,Y
IDCJAC0010,068228,1997,12,05,21.0,1,Y
IDCJAC0010,068228,1997,12,06,25.0,1,Y
IDCJAC0010,068228,1997,12,07,23.0,1,Y
IDCJAC0010,068228,1997,12,08,23.0,1,Y
IDCJAC0010,068228,1997,12,09,23.0,1,Y
IDCJAC0010,068228,1997,12,10,22.0,1,Y
IDCJAC0010,068228,1997,12,11,23.0,1,Y
IDCJAC0010,068228,1997,12,12,25.0,1,Y
IDCJAC0010,068228,1997,12,13,27.0,1,Y
IDCJAC0010,068228,1997,12,14,28.0,1,Y
IDCJAC0010,068228,1997,12,15,25.0,1,Y
IDCJAC0010,068228,1997,12,16,28.0,1,Y
IDCJAC0010,068228,1997,12,17,31.0,1,Y
IDCJAC0010,068228,1997,12,18,24.0,1,Y
IDCJAC0010,068228,1997,12,19,31.0,1,Y
IDCJAC0010,068228,1997,12,20,24.0,1,Y
IDCJAC0010,068228,1997,12,21,33.0,1,Y
IDCJAC0010,068228,1997,12,22,26.0,1,Y
IDCJAC0010,068228,1997,12,23,25.0,1,Y
IDCJAC0010,068228,1997,12,24,24.0,1,Y
IDCJAC0010,068228,1997,12,25,25.0,1,Y
IDCJAC0010,068228,1997,12,26,26.0,1,Y
IDCJAC0010,068228,1997,12,27,20.0,1,Y
IDCJAC0010,068228,1997,12,28,23.0,1,Y
IDCJAC0010,068228,1997,12,29,25.0,1,Y
IDCJAC0010,068228,1997,12,30,25.0,1,Y
IDCJAC0010,068228,1997,12,31,25.0,1,Y
IDCJAC0010,068228,1998,01,01,25.0,1,Y
IDCJAC0010,068228,1998,01,02,24.0,1,Y
IDCJAC0010,068228,1998,01,03,25.0,1,Y
IDCJAC0010,068228,1998,01,04,22.0,1,Y
IDCJAC0010,068228,1998,01,05,21.0,1,Y
IDCJAC0010,068228,1998,01,06,22.0,1,Y
IDCJAC0010,068228,1998,01,07,24.0,1,Y
IDCJAC0010,068228,1998,01,08,24.0,1,Y
IDCJAC0010,068228,1998,01,09,26.0,1,Y
IDCJAC0010,068228,1998,01,10,24.0,1,Y
IDCJAC0010,068228,1998,01,11,26.0,1,Y
IDCJAC0010,068228,1998,01,12,26.0,1,Y
IDCJAC0010,068228,1998,01,13,25.0,1,Y
IDCJAC0010,068228,1998,01,14,28.0,1,Y
IDCJAC0010,068228,1998,01,15,31.0,1,Y
IDCJAC0010,068228,1998,01,16,23.0,1,Y
IDCJAC0010,068228,1998,01,17,25.0,1,Y
IDCJAC0010,068228,1998,01,18,,,
IDCJAC0010,068228,1998,01,19,,,
IDCJAC0010,068228,1998,01,20,,,
IDCJAC0010,068228,1998,01,21,,,
IDCJAC0010,068228,1998,01,22,,,
IDCJAC0010,068228,1998,01,23,,,
IDCJAC0010,068228,1998,01,24,,,
IDCJAC0010,068228,1998,01,25,,,
IDCJAC0010,068228,1998,01,26,,,
IDCJAC0010,068228,1998,01,27,,,
IDCJAC0010,068228,1998,01,28,,,
IDCJAC0010,068228,1998,01,29,,,
IDCJAC0010,068228,1998,01,30,,,
IDCJAC0010,068228,1998,01,31,25.0,1,N
IDCJAC0010,068228,1998,02,01,27.0,1,Y
IDCJAC0010,068228,1998,02,02,31.0,1,Y
IDCJAC0010,068228,1998,02,03,31.0,1,Y
IDCJAC0010,068228,1998,02,04,26.0,1,Y
IDCJAC0010,068228,1998,02,05,29.0,1,Y
IDCJAC0010,068228,1998,02,06,26.0,1,Y
IDCJAC0010,068228,1998,02,07,29.0,1,Y
IDCJAC0010,068228,1998,02,08,27.0,1,Y
IDCJAC0010,068228,1998,02,09,23.0,1,Y
IDCJAC0010,068228,1998,02,10,24.0,1,Y
IDCJAC0010,068228,1998,02,11,27.0,1,Y
IDCJAC0010,068228,1998,02,12,29.0,1,Y
IDCJAC0010,068228,1998,02,13,26.0,1,Y
IDCJAC0010,068228,1998,02,14,27.0,1,Y
IDCJAC0010,068228,1998,02,15,28.0,1,Y
IDCJAC0010,068228,1998,02,16,32.0,1,Y
IDCJAC0010,068228,1998,02,17,21.0,1,Y
IDCJAC0010,068228,1998,02,18,26.0,1,Y
IDCJAC0010,068228,1998,02,19,29.0,1,Y
IDCJAC0010,068228,1998,02,20,33.0,1,Y
IDCJAC0010,068228,1998,02,21,25.0,1,Y
IDCJAC0010,068228,1998,02,22,30.0,1,Y
IDCJAC0010,068228,1998,02,23,22.0,1,Y
IDCJAC0010,068228,1998,02,24,25.0,1,Y
IDCJAC0010,068228,1998,02,25,27.0,1,Y
IDCJAC0010,068228,1998,02,26,31.0,1,Y
IDCJAC0010,068228,1998,02,27,39.0,1,Y
IDCJAC0010,068228,1998,02,28,21.0,1,Y
IDCJAC0010,068228,1998,03,01,23.0,1,Y
IDCJAC0010,068228,1998,03,02,26.0,1,Y
IDCJAC0010,068228,1998,03,03,26.0,1,Y
IDCJAC0010,068228,1998,03,04,30.0,1,Y
IDCJAC0010,068228,1998,03,05,26.0,1,Y
IDCJAC0010,068228,1998,03,06,27.0,1,Y
IDCJAC0010,068228,1998,03,07,21.0,1,Y
IDCJAC0010,068228,1998,03,08,21.0,1,Y
IDCJAC0010,068228,1998,03,09,23.0,1,Y
IDCJAC0010,068228,1998,03,10,24.0,1,Y
IDCJAC0010,068228,1998,03,11,26.0,1,Y
IDCJAC0010,068228,1998,03,12,27.0,1,Y
IDCJAC0010,068228,1998,03,13,29.0,1,Y
IDCJAC0010,068228,1998,03,14,26.0,1,Y
IDCJAC0010,068228,1998,03,15,21.0,1,Y
IDCJAC0010,068228,1998,03,16,24.0,1,Y
IDCJAC0010,068228,1998,03,17,24.0,1,Y
IDCJAC0010,068228,1998,03,18,25.0,1,Y
IDCJAC0010,068228,1998,03,19,,,
IDCJAC0010,068228,1998,03,20,28.0,1,N
IDCJAC0010,068228,1998,03,21,33.0,1,Y
IDCJAC0010,068228,1998,03,22,31.0,1,Y
IDCJAC0010,068228,1998,03,23,37.0,1,Y
IDCJAC0010,068228,1998,03,24,24.0,1,Y
IDCJAC0010,068228,1998,03,25,21.0,1,Y
IDCJAC0010,068228,1998,03,26,22.0,1,Y
IDCJAC0010,068228,1998,03,27,24.0,1,Y
IDCJAC0010,068228,1998,03,28,27.0,1,Y
IDCJAC0010,068228,1998,03,29,23.0,1,Y
IDCJAC0010,068228,1998,03,30,25.0,1,Y
IDCJAC0010,068228,1998,03,31,31.0,1,Y
IDCJAC0010,068228,1998,04,01,22.0,1,Y
IDCJAC0010,068228,1998,04,02,24.0,1,Y
IDCJAC0010,068228,1998,04,03,25.0,1,Y
IDCJAC0010,068228,1998,04,04,25.0,1,Y
IDCJAC0010,068228,1998,04,05,28.0,1,Y
IDCJAC0010,068228,1998,04,06,26.0,1,Y
IDCJAC0010,068228,1998,04,07,26.0,1,Y
IDCJAC0010,068228,1998,04,08,30.0,1,Y
IDCJAC0010,068228,1998,04,09,20.0,1,Y
IDCJAC0010,068228,1998,04,10,19.0,1,Y
IDCJAC0010,068228,1998,04,11,22.0,1,Y
IDCJAC0010,068228,1998,04,12,24.0,1,Y
IDCJAC0010,068228,1998,04,13,27.0,1,Y
IDCJAC0010,068228,1998,04,14,,,
IDCJAC0010,068228,1998,04,15,,,
IDCJAC0010,068228,1998,04,16,21.0,1,N
IDCJAC0010,068228,1998,04,17,24.0,1,Y
IDCJAC0010,068228,1998,04,18,,,
IDCJAC0010,068228,1998,04,19,23.0,1,N
IDCJAC0010,068228,1998,04,20,22.0,1,Y
IDCJAC0010,068228,1998,04,21,24.0,1,Y
IDCJAC0010,068228,1998,04,22,19.0,1,Y
IDCJAC0010,068228,1998,04,23,18.0,1,Y
IDCJAC0010,068228,1998,04,24,21.0,1,Y
IDCJAC0010,068228,1998,04,25,26.0,1,Y
IDCJAC0010,068228,1998,04,26,21.0,1,Y
IDCJAC0010,068228,1998,04,27,21.0,1,Y
IDCJAC0010,068228,1998,04,28,20.0,1,Y
IDCJAC0010,068228,1998,04,29,21.0,1,Y
IDCJAC0010,068228,1998,04,30,24.0,1,Y
IDCJAC0010,068228,1998,05,01,19.0,1,Y
IDCJAC0010,068228,1998,05,02,20.0,1,Y
IDCJAC0010,068228,1998,05,03,18.0,1,Y
IDCJAC0010,068228,1998,05,04,20.0,1,Y
IDCJAC0010,068228,1998,05,05,20.0,1,Y
IDCJAC0010,068228,1998,05,06,25.0,1,Y
IDCJAC0010,068228,1998,05,07,23.0,1,Y
IDCJAC0010,068228,1998,05,08,18.0,1,Y
IDCJAC0010,068228,1998,05,09,19.0,1,Y
IDCJAC0010,068228,1998,05,10,18.0,1,Y
IDCJAC0010,068228,1998,05,11,23.0,1,Y
IDCJAC0010,068228,1998,05,12,22.0,1,Y
IDCJAC0010,068228,1998,05,13,19.0,1,Y
IDCJAC0010,068228,1998,05,14,20.0,1,Y
IDCJAC0010,068228,1998,05,15,20.0,1,Y
IDCJAC0010,068228,1998,05,16,20.0,1,Y
IDCJAC0010,068228,1998,05,17,21.0,1,Y
IDCJAC0010,068228,1998,05,18,20.0,1,Y
IDCJAC0010,068228,1998,05,19,20.0,1,Y
IDCJAC0010,068228,1998,05,20,28.0,1,Y
IDCJAC0010,068228,1998,05,21,16.0,1,Y
IDCJAC0010,068228,1998,05,22,15.0,1,Y
IDCJAC0010,068228,1998,05,23,19.0,1,Y
IDCJAC0010,068228,1998,05,24,,,
IDCJAC0010,068228,1998,05,25,,,
IDCJAC0010,068228,1998,05,26,18.0,1,N
IDCJAC0010,068228,1998,05,27,22.0,1,Y
IDCJAC0010,068228,1998,05,28,22.0,1,Y
IDCJAC0010,068228,1998,05,29,22.0,1,Y
IDCJAC0010,068228,1998,05,30,23.0,1,Y
IDCJAC0010,068228,1998,05,31,21.0,1,Y
IDCJAC0010,068228,1998,06,01,23.0,1,Y
IDCJAC0010,068228,1998,06,02,17.0,1,Y
IDCJAC0010,068228,1998,06,03,18.0,1,Y
IDCJAC0010,068228,1998,06,04,18.0,1,Y
IDCJAC0010,068228,1998,06,05,,,
IDCJAC0010,068228,1998,06,06,21.0,1,N
IDCJAC0010,068228,1998,06,07,17.0,1,Y
IDCJAC0010,068228,1998,06,08,17.0,1,Y
IDCJAC0010,068228,1998,06,09,17.0,1,Y
IDCJAC0010,068228,1998,06,10,17.0,1,Y
IDCJAC0010,068228,1998,06,11,19.0,1,Y
IDCJAC0010,068228,1998,06,12,21.0,1,Y
IDCJAC0010,068228,1998,06,13,18.0,1,Y
IDCJAC0010,068228,1998,06,14,17.0,1,Y
