Station,Year,Month,Day,Max Temp (C),Quality
9037,1974,6,12,19.6,Y
9037,1974,6,13,18.1,Y
9037,1974,6,14,,
9037,1974,6,15,,
9037,1974,6,16,19.7,N
9037,1974,6,17,19.6,Y
9037,1974,6,18,,
9037,1974,6,19,,
9037,1974,6,20,19.5,N
9037,1974,6,21,,
9037,1974,6,22,,
9037,1974,6,23,23.6,N
9037,1974,6,24,19.5,Y
9037,1974,6,25,19,Y
9037,1974,6,26,18.8,Y
9037,1974,6,27,16.9,Y
9037,1974,6,28,,
9037,1974,6,29,,
9037,1974,6,30,16.4,N
9037,1974,7,1,16.6,Y
9037,1974,7,2,16.5,Y
9037,1974,7,3,17,Y
9037,1974,7,4,16.6,Y
9037,1974,7,5,,
9037,1974,7,6,,
9037,1974,7,7,18.3,N
9037,1974,7,8,18,Y
9037,1974,7,9,,
9037,1974,7,10,18.5,N
9037,1974,7,11,18,Y
9037,1974,7,12,,
9037,1974,7,13,,
9037,1974,7,14,,
9037,1974,7,15,19.3,N
9037,1974,7,16,18.6,Y
9037,1974,7,17,17.5,Y
9037,1974,7,18,17.9,Y
9037,1974,7,19,,
9037,1974,7,20,,
9037,1974,7,21,19,N
9037,1974,7,22,,
9037,1974,7,23,18.7,N
9037,1974,7,24,16.2,Y
9037,1974,7,25,16.3,Y
9037,1974,7,26,,
9037,1974,7,27,,
9037,1974,7,28,18.8,N
9037,1974,7,29,,
9037,1974,7,30,14.5,N
9037,1974,7,31,16.8,Y
9037,1974,8,1,,
9037,1974,8,2,,
9037,1974,8,3,,
9037,1974,8,4,18.4,N
9037,1974,8,5,18.9,Y
9037,1974,8,6,18,Y
9037,1974,8,7,18.5,Y
9037,1974,8,8,19.5,Y
9037,1974,8,9,19.6,Y
9037,1974,8,10,,
9037,1974,8,11,24.4,N
9037,1974,8,12,17.6,Y
9037,1974,8,13,15.5,Y
9037,1974,8,14,15,Y
9037,1974,8,15,16.7,Y
9037,1974,8,16,,
9037,1974,8,17,,
9037,1974,8,18,19,N
9037,1974,8,19,18.5,Y
9037,1974,8,20,17.4,Y
9037,1974,8,21,18.6,Y
9037,1974,8,22,16.4,Y
9037,1974,8,23,,
9037,1974,8,24,,
9037,1974,8,25,21.7,N
9037,1974,8,26,23.4,Y
9037,1974,8,27,21.4,Y
9037,1974,8,28,23.4,Y
9037,1974,8,29,22.1,Y
9037,1974,8,30,,
9037,1974,8,31,,
9037,1974,9,1,,
9037,1974,9,2,23.8,N
9037,1974,9,3,18.6,Y
9037,1974,9,4,19.6,Y
9037,1974,9,5,21.8,Y
9037,1974,9,6,,
9037,1974,9,7,,
9037,1974,9,8,25.9,N
9037,1974,9,9,28.5,Y
9037,1974,9,10,27,Y
9037,1974,9,11,22.5,Y
9037,1974,9,12,18.8,Y
9037,1974,9,13,,
9037,1974,9,14,,
9037,1974,9,15,26.2,N
9037,1974,9,16,27.1,Y
9037,1974,9,17,22,Y
9037,1974,9,18,19.5,Y
9037,1974,9,19,22.7,Y
9037,1974,9,20,,
9037,1974,9,21,,
9037,1974,9,22,,
9037,1974,9,23,24.8,N
9037,1974,9,24,21,Y
9037,1974,9,25,20,Y
9037,1974,9,26,20,Y
9037,1974,9,27,,
9037,1974,9,28,,
9037,1974,9,29,23,N
9037,1974,9,30,22.1,Y
9037,1974,10,1,26.2,Y
9037,1974,10,2,26.4,Y
9037,1974,10,3,24.3,Y
9037,1974,10,4,,
9037,1974,10,5,,
9037,1974,10,6,26.1,N
9037,1974,10,7,,
9037,1974,10,8,,
9037,1974,10,9,21,N
9037,1974,10,10,22.3,Y
9037,1974,10,11,,
9037,1974,10,12,,
9037,1974,10,13,,
9037,1974,10,14,27.6,N
9037,1974,10,15,18.2,Y
9037,1974,10,16,,
9037,1974,10,17,27.2,N
9037,1974,10,18,,
9037,1974,10,19,,
9037,1974,10,20,27.8,N
9037,1974,10,21,18.8,Y
9037,1974,10,22,22.7,Y
9037,1974,10,23,19,Y
9037,1974,10,24,21,Y
9037,1974,10,25,,
9037,1974,10,26,,
9037,1974,10,27,27.1,N
9037,1974,10,28,25.5,Y
9037,1974,10,29,22.8,Y
9037,1974,10,30,20.5,Y
9037,1974,10,31,23.6,Y
9037,1974,11,1,,
9037,1974,11,2,,
9037,1974,11,3,30,N
9037,1974,11,4,23.1,Y
9037,1974,11,5,24.2,Y
9037,1974,11,6,26.2,Y
9037,1974,11,7,25.8,Y
9037,1974,11,8,,
9037,1974,11,9,,
9037,1974,11,10,29.5,N
9037,1974,11,11,27.1,Y
9037,1974,11,12,34.2,Y
9037,1974,11,13,30.8,Y
9037,1974,11,14,32.1,Y
9037,1974,11,15,,
9037,1974,11,16,,
9037,1974,11,17,33.2,N
9037,1974,11,18,20.5,Y
9037,1974,11,19,22.5,Y
9037,1974,11,20,22.8,Y
9037,1974,11,21,24.5,Y
9037,1974,11,22,,
9037,1974,11,23,,
9037,1974,11,24,29.4,N
9037,1974,11,25,,
9037,1974,11,26,28.6,N
9037,1974,11,27,33.2,Y
9037,1974,11,28,36,Y
9037,1974,11,29,,
9037,1974,11,30,,
9037,1974,12,1,33.3,N
9037,1974,12,2,,
9037,1974,12,3,33.5,N
9037,1974,12,4,28.5,Y
9037,1974,12,5,30.4,Y
9037,1974,12,6,,
9037,1974,12,7,,
9037,1974,12,8,35.6,N
9037,1974,12,9,,
9037,1974,12,10,30,N
9037,1974,12,11,35.5,Y
9037,1974,12,12,38.6,Y
9037,1974,12,13,,
9037,1974,12,14,,
9037,1974,12,15,,
9037,1974,12,16,36.4,N
9037,1974,12,17,38.7,Y
9037,1974,12,18,38,Y
9037,1974,12,19,,
9037,1974,12,20,,
9037,1974,12,21,,
9037,1974,12,22,41.5,N
9037,1974,12,23,32.1,Y
9037,1974,12,24,,
9037,1974,12,25,,
9037,1974,12,26,,
9037,1974,12,27,,
9037,1974,12,28,,
9037,1974,12,29,38.8,N
9037,1974,12,30,,
9037,1974,12,31,,
9037,1975,1,1,,
9037,1975,1,2,,
9037,1975,1,3,,
9037,1975,1,4,,
9037,1975,1,5,,
9037,1975,1,6,35.5,N
9037,1975,1,7,,
9037,1975,1,8,,
9037,1975,1,9,29.6,N
9037,1975,1,10,,
9037,1975,1,11,,
9037,1975,1,12,41.5,N
9037,1975,1,13,36.1,Y
9037,1975,1,14,,
9037,1975,1,15,31.4,N
9037,1975,1,16,,
9037,1975,1,17,,
9037,1975,1,18,,
9037,1975,1,19,41.2,N
9037,1975,1,20,35.4,Y
9037,1975,1,21,,
9037,1975,1,22,33.9,N
9037,1975,1,23,34,Y
9037,1975,1,24,,
9037,1975,1,25,,
9037,1975,1,26,,
9037,1975,1,27,37.4,N
9037,1975,1,28,35.5,Y
9037,1975,1,29,36.5,Y
9037,1975,1,30,,
9037,1975,1,31,,
9037,1975,2,1,,
9037,1975,2,2,40.8,N
9037,1975,2,3,42.9,Y
9037,1975,2,4,,
9037,1975,2,5,43,N
9037,1975,2,6,,
9037,1975,2,7,,
9037,1975,2,8,,
9037,1975,2,9,34,N
9037,1975,2,10,33.2,Y
9037,1975,2,11,33.8,Y
9037,1975,2,12,35.5,Y
9037,1975,2,13,38.7,Y
9037,1975,2,14,,
9037,1975,2,15,,
9037,1975,2,16,42.2,N
9037,1975,2,17,42.2,Y
9037,1975,2,18,39.6,Y
9037,1975,2,19,39.5,Y
9037,1975,2,20,,
9037,1975,2,21,,
9037,1975,2,22,,
9037,1975,2,23,37.8,N
9037,1975,2,24,32,Y
9037,1975,2,25,30.2,Y
9037,1975,2,26,31.8,Y
9037,1975,2,27,31,Y
9037,1975,2,28,,
9037,1975,3,1,,
9037,1975,3,2,,
9037,1975,3,3,33.3,N
9037,1975,3,4,34.6,Y
9037,1975,3,5,36.8,Y
9037,1975,3,6,33.5,Y
9037,1975,3,7,,
9037,1975,3,8,,
9037,1975,3,9,38,N
9037,1975,3,10,29.1,Y
9037,1975,3,11,27.8,Y
9037,1975,3,12,,
9037,1975,3,13,30.1,N
9037,1975,3,14,,
9037,1975,3,15,,
9037,1975,3,16,32,N
9037,1975,3,17,30,Y
9037,1975,3,18,32,Y
9037,1975,3,19,30.5,Y
9037,1975,3,20,23.2,Y
9037,1975,3,21,,
9037,1975,3,22,,
9037,1975,3,23,25.5,N
9037,1975,3,24,32,Y
9037,1975,3,25,,
9037,1975,3,26,,
9037,1975,3,27,,
9037,1975,3,28,,
9037,1975,3,29,,
9037,1975,3,30,,
9037,1975,3,31,32.4,N
9037,1975,4,1,20.8,Y
9037,1975,4,2,,
9037,1975,4,3,24.4,N
9037,1975,4,4,,
9037,1975,4,5,,
9037,1975,4,6,27.9,N
9037,1975,4,7,30.2,Y
9037,1975,4,8,27.5,Y
9037,1975,4,9,30.3,Y
9037,1975,4,10,34.7,Y
9037,1975,4,11,,
9037,1975,4,12,,
9037,1975,4,13,35.4,N
9037,1975,4,14,29,Y
9037,1975,4,15,27.1,Y
9037,1975,4,16,24.2,Y
9037,1975,4,17,16.5,Y
9037,1975,4,18,,
9037,1975,4,19,,
9037,1975,4,20,20.4,N
9037,1975,4,21,20.4,Y
9037,1975,4,22,25.2,Y
9037,1975,4,23,24.5,Y
9037,1975,4,24,,
9037,1975,4,25,,
9037,1975,4,26,,
9037,1975,4,27,27.1,N
9037,1975,4,28,20.1,Y
9037,1975,4,29,22.8,Y
9037,1975,4,30,24,Y
9037,1975,5,1,,
9037,1975,5,2,,
9037,1975,5,3,,
9037,1975,5,4,,
9037,1975,5,5,,
9037,1975,5,6,,
9037,1975,5,7,,
9037,1975,5,8,,
9037,1975,5,9,,
9037,1975,5,10,,
9037,1975,5,11,,
9037,1975,5,12,,
9037,1975,5,13,,
9037,1975,5,14,,
9037,1975,5,15,,
9037,1975,5,16,,
9037,1975,5,17,,
9037,1975,5,18,,
9037,1975,5,19,,
9037,1975,5,20,,
9037,1975,5,21,,
9037,1975,5,22,,
9037,1975,5,23,,
9037,1975,5,24,,
9037,1975,5,25,,
9037,1975,5,26,,
9037,1975,5,27,,
9037,1975,5,28,,
9037,1975,5,29,,
9037,1975,5,30,,
9037,1975,5,31,,
9037,1975,6,1,,
9037,1975,6,2,,
9037,1975,6,3,,
9037,1975,6,4,,
9037,1975,6,5,,
9037,1975,6,6,,
9037,1975,6,7,,
9037,1975,6,8,,
9037,1975,6,9,,
9037,1975,6,10,,
9037,1975,6,11,,
9037,1975,6,12,,
9037,1975,6,13,,
9037,1975,6,14,,
9037,1975,6,15,,
9037,1975,6,16,,
9037,1975,6,17,,
9037,1975,6,18,,
9037,1975,6,19,,
9037,1975,6,20,,
9037,1975,6,21,,
9037,1975,6,22,,
9037,1975,6,23,,
9037,1975,6,24,,
9037,1975,6,25,,
9037,1975,6,26,,
9037,1975,6,27,,
9037,1975,6,28,,
9037,1975,6,29,,
9037,1975,6,30,,
9037,1975,7,1,,
9037,1975,7,2,,
9037,1975,7,3,,
9037,1975,7,4,,
9037,1975,7,5,,
9037,1975,7,6,,
9037,1975,7,7,,
9037,1975,7,8,,
9037,1975,7,9,,
9037,1975,7,10,,
9037,1975,7,11,,
9037,1975,7,12,,
9037,1975,7,13,17,N
9037,1975,7,14,17.6,Y
9037,1975,7,15,19.2,Y
9037,1975,7,16,18.4,Y
9037,1975,7,17,17.1,Y
9037,1975,7,18,,
9037,1975,7,19,,
9037,1975,7,20,18.1,N
9037,1975,7,21,18.8,Y
9037,1975,7,22,17.9,Y
9037,1975,7,23,19,Y
9037,1975,7,24,,
9037,1975,7,25,,
9037,1975,7,26,,
9037,1975,7,27,20,N
9037,1975,7,28,17.7,Y
9037,1975,7,29,11.7,Y
9037,1975,7,30,13,Y
9037,1975,7,31,14.5,Y
9037,1975,8,1,,
9037,1975,8,2,,
9037,1975,8,3,,
9037,1975,8,4,16,N
9037,1975,8,5,18.9,Y
9037,1975,8,6,22.2,Y
9037,1975,8,7,22,Y
9037,1975,8,8,,
9037,1975,8,9,,
9037,1975,8,10,19.6,N
9037,1975,8,11,,
9037,1975,8,12,18,N
9037,1975,8,13,,
9037,1975,8,14,21.5,N
9037,1975,8,15,,
9037,1975,8,16,,
9037,1975,8,17,23.4,N
9037,1975,8,18,,
9037,1975,8,19,17.8,N
9037,1975,8,20,,
9037,1975,8,21,,
9037,1975,8,22,,
9037,1975,8,23,,
9037,1975,8,24,20.2,N
9037,1975,8,25,18.6,Y
9037,1975,8,26,,
9037,1975,8,27,17.8,N
9037,1975,8,28,,
9037,1975,8,29,,
9037,1975,8,30,,
9037,1975,8,31,,
9037,1975,9,1,,
9037,1975,9,2,19.2,N
9037,1975,9,3,21.2,Y
9037,1975,9,4,23,Y
9037,1975,9,5,,
9037,1975,9,6,,
9037,1975,9,7,25.4,N
9037,1975,9,8,19,Y
9037,1975,9,9,22.3,Y
9037,1975,9,10,26.8,Y
9037,1975,9,11,17.2,Y
9037,1975,9,12,,
9037,1975,9,13,,
9037,1975,9,14,23.4,N
9037,1975,9,15,20.5,Y
9037,1975,9,16,14.6,Y
9037,1975,9,17,,
9037,1975,9,18,20.6,N
9037,1975,9,19,,
9037,1975,9,20,,
9037,1975,9,21,,
9037,1975,9,22,,
9037,1975,9,23,25.5,N
9037,1975,9,24,21,Y
9037,1975,9,25,20.1,Y
9037,1975,9,26,,
9037,1975,9,27,,
9037,1975,9,28,18.8,N
9037,1975,9,29,,
9037,1975,9,30,21.6,N
9037,1975,10,1,25.5,Y
9037,1975,10,2,23.9,Y
9037,1975,10,3,,
9037,1975,10,4,,
9037,1975,10,5,23.2,N
9037,1975,10,6,20.5,Y
9037,1975,10,7,21.2,Y
9037,1975,10,8,24.4,Y
9037,1975,10,9,21.2,Y
9037,1975,10,10,,
9037,1975,10,11,,
9037,1975,10,12,,
9037,1975,10,13,26.8,N
9037,1975,10,14,16.8,Y
9037,1975,10,15,19,Y
9037,1975,10,16,21.6,Y
9037,1975,10,17,,
9037,1975,10,18,,
9037,1975,10,19,22,N
9037,1975,10,20,20,Y
9037,1975,10,21,22,Y
9037,1975,10,22,24.2,Y
9037,1975,10,23,24.3,Y
9037,1975,10,24,,
9037,1975,10,25,,
9037,1975,10,26,28.5,N
9037,1975,10,27,19.5,Y
9037,1975,10,28,20.5,Y
9037,1975,10,29,,
9037,1975,10,30,28.2,N
9037,1975,10,31,27,Y
9037,1975,11,1,,
9037,1975,11,2,27,N
9037,1975,11,3,,
9037,1975,11,4,25.8,N
9037,1975,11,5,27.2,Y
9037,1975,11,6,28.5,Y
9037,1975,11,7,,
9037,1975,11,8,,
9037,1975,11,9,31.5,N
9037,1975,11,10,35.5,Y
9037,1975,11,11,30,Y
9037,1975,11,12,25.5,Y
9037,1975,11,13,25.5,Y
9037,1975,11,14,,
9037,1975,11,15,,
9037,1975,11,16,26.6,N
9037,1975,11,17,19.3,Y
9037,1975,11,18,23,Y
9037,1975,11,19,29.6,Y
9037,1975,11,20,24.9,Y
9037,1975,11,21,,
9037,1975,11,22,,
9037,1975,11,23,23.7,N
9037,1975,11,24,27.2,Y
9037,1975,11,25,,
9037,1975,11,26,36.8,N
9037,1975,11,27,27.1,Y
9037,1975,11,28,,
9037,1975,11,29,,
9037,1975,11,30,31.8,N
9037,1975,12,1,25.4,Y
9037,1975,12,2,27.7,Y
9037,1975,12,3,,
9037,1975,12,4,39,N
9037,1975,12,5,,
9037,1975,12,6,,
9037,1975,12,7,37.8,N
9037,1975,12,8,,
9037,1975,12,9,40.6,N
9037,1975,12,10,23.6,Y
9037,1975,12,11,24.7,Y
9037,1975,12,12,,
9037,1975,12,13,,
9037,1975,12,14,34.2,N
9037,1975,12,15,,
9037,1975,12,16,30.8,N
9037,1975,12,17,31.5,Y
9037,1975,12,18,,
9037,1975,12,19,,
9037,1975,12,20,,
9037,1975,12,21,37.9,N
9037,1975,12,22,,
9037,1975,12,23,39.4,N
9037,1975,12,24,,
9037,1975,12,25,,
9037,1975,12,26,,
9037,1975,12,27,,
9037,1975,12,28,37.5,N
9037,1975,12,29,35.2,Y
9037,1975,12,30,39.4,Y
9037,1975,12,31,,
9037,1976,1,1,,
9037,1976,1,2,,
9037,1976,1,3,,
9037,1976,1,4,,
9037,1976,1,5,45.1,N
9037,1976,1,6,34.9,Y
9037,1976,1,7,,
9037,1976,1,8,,
9037,1976,1,9,,
9037,1976,1,10,,
9037,1976,1,11,,
9037,1976,1,12,,
9037,1976,1,13,35.9,N
9037,1976,1,14,,
9037,1976,1,15,41,N
9037,1976,1,16,,
9037,1976,1,17,,
9037,1976,1,18,37.2,N
9037,1976,1,19,32.2,Y
9037,1976,1,20,,
9037,1976,1,21,36.5,N
9037,1976,1,22,37.3,Y
9037,1976,1,23,,
9037,1976,1,24,,
9037,1976,1,25,,
9037,1976,1,26,,
9037,1976,1,27,39.1,N
9037,1976,1,28,31,Y
9037,1976,1,29,27.1,Y
9037,1976,1,30,,
9037,1976,1,31,,
9037,1976,2,1,39.1,N
9037,1976,2,2,40.2,Y
9037,1976,2,3,40.8,Y
9037,1976,2,4,39,Y
9037,1976,2,5,39.4,Y
9037,1976,2,6,,
9037,1976,2,7,,
9037,1976,2,8,40.9,N
9037,1976,2,9,,
9037,1976,2,10,39.2,N
9037,1976,2,11,33.1,Y
9037,1976,2,12,27.2,Y
9037,1976,2,13,,
9037,1976,2,14,,
9037,1976,2,15,41.6,N
9037,1976,2,16,37.2,Y
9037,1976,2,17,31.8,Y
9037,1976,2,18,,
9037,1976,2,19,35.2,N
9037,1976,2,20,,
9037,1976,2,21,,
9037,1976,2,22,40.4,N
9037,1976,2,23,41,Y
9037,1976,2,24,41.4,Y
9037,1976,2,25,34.2,Y
9037,1976,2,26,,
9037,1976,2,27,,
9037,1976,2,28,35,N
9037,1976,2,29,,
9037,1976,3,1,32.6,N
9037,1976,3,2,,
9037,1976,3,3,,
9037,1976,3,4,38,N
9037,1976,3,5,,
9037,1976,3,6,,
9037,1976,3,7,36.2,N
9037,1976,3,8,,
9037,1976,3,9,37.1,N
9037,1976,3,10,38.6,Y
9037,1976,3,11,37.6,Y
9037,1976,3,12,,
9037,1976,3,13,,
9037,1976,3,14,39.5,N
9037,1976,3,15,31.1,Y
9037,1976,3,16,34.5,Y
9037,1976,3,17,,
9037,1976,3,18,29.8,N
9037,1976,3,19,,
9037,1976,3,20,,
9037,1976,3,21,36.5,N
9037,1976,3,22,35.9,Y
9037,1976,3,23,35.6,Y
9037,1976,3,24,,
9037,1976,3,25,35.4,N
9037,1976,3,26,,
9037,1976,3,27,,
9037,1976,3,28,31.5,N
9037,1976,3,29,,
9037,1976,3,30,,
9037,1976,3,31,,
9037,1976,4,1,26,N
9037,1976,4,2,,
9037,1976,4,3,,
9037,1976,4,4,27.9,N
9037,1976,4,5,32.5,Y
9037,1976,4,6,37.1,Y
9037,1976,4,7,,
9037,1976,4,8,32.9,N
9037,1976,4,9,,
9037,1976,4,10,,
9037,1976,4,11,29.2,N
9037,1976,4,12,20.6,Y
9037,1976,4,13,22.6,Y
9037,1976,4,14,20,Y
9037,1976,4,15,,
9037,1976,4,16,,
9037,1976,4,17,,
9037,1976,4,18,,
9037,1976,4,19,,
9037,1976,4,20,31.4,N
9037,1976,4,21,32,Y
9037,1976,4,22,31.7,Y
9037,1976,4,23,,
9037,1976,4,24,,
9037,1976,4,25,,
9037,1976,4,26,33,N
9037,1976,4,27,28.7,Y
9037,1976,4,28,32,Y
9037,1976,4,29,30.7,Y
9037,1976,4,30,,
9037,1976,5,1,,
9037,1976,5,2,28.2,N
9037,1976,5,3,27.2,Y
9037,1976,5,4,30.7,Y
9037,1976,5,5,23.7,Y
9037,1976,5,6,25.4,Y
9037,1976,5,7,,
9037,1976,5,8,,
9037,1976,5,9,29.7,N
9037,1976,5,10,25,Y
9037,1976,5,11,24.4,Y
9037,1976,5,12,26.8,Y
9037,1976,5,13,,
9037,1976,5,14,,
9037,1976,5,15,,
9037,1976,5,16,,
9037,1976,5,17,25,N
9037,1976,5,18,23.4,Y
9037,1976,5,19,29.4,Y
9037,1976,5,20,23.2,Y
9037,1976,5,21,,
9037,1976,5,22,,
9037,1976,5,23,21,N
9037,1976,5,24,21.5,Y
9037,1976,5,25,21.4,Y
9037,1976,5,26,23,Y
9037,1976,5,27,,
9037,1976,5,28,,
9037,1976,5,29,,
9037,1976,5,30,26.6,N
9037,1976,5,31,15.9,Y
9037,1976,6,1,15,Y
9037,1976,6,2,15.5,Y
9037,1976,6,3,18.9,Y
9037,1976,6,4,,
9037,1976,6,5,,
9037,1976,6,6,,
9037,1976,6,7,20.4,N
9037,1976,6,8,21.1,Y
9037,1976,6,9,21.3,Y
9037,1976,6,10,22.7,Y
9037,1976,6,11,,
9037,1976,6,12,,
9037,1976,6,13,24.5,N
9037,1976,6,14,21.5,Y
9037,1976,6,15,22.4,Y
9037,1976,6,16,24.1,Y
9037,1976,6,17,24,Y
9037,1976,6,18,,
9037,1976,6,19,,
9037,1976,6,20,,
9037,1976,6,21,22.4,N
9037,1976,6,22,16,Y
9037,1976,6,23,19.4,Y
9037,1976,6,24,16.9,Y
9037,1976,6,25,,
9037,1976,6,26,,
9037,1976,6,27,22,N
9037,1976,6,28,23.2,Y
9037,1976,6,29,19.2,Y
9037,1976,6,30,16.4,Y
9037,1976,7,1,17.7,Y
9037,1976,7,2,,
9037,1976,7,3,,
9037,1976,7,4,,
9037,1976,7,5,20.5,N
9037,1976,7,6,19.5,Y
9037,1976,7,7,22,Y
9037,1976,7,8,24.8,Y
9037,1976,7,9,,
9037,1976,7,10,,
9037,1976,7,11,19.9,N
9037,1976,7,12,,
9037,1976,7,13,,
9037,1976,7,14,20.7,N
9037,1976,7,15,22.1,Y
9037,1976,7,16,,
9037,1976,7,17,,
9037,1976,7,18,25.8,N
9037,1976,7,19,24.4,Y
9037,1976,7,20,19.5,Y
9037,1976,7,21,,
9037,1976,7,22,20.6,N
9037,1976,7,23,,
9037,1976,7,24,,
9037,1976,7,25,21,N
9037,1976,7,26,14.9,Y
9037,1976,7,27,13.7,Y
9037,1976,7,28,17.7,Y
9037,1976,7,29,19.1,Y
9037,1976,7,30,,
9037,1976,7,31,,
9037,1976,8,1,21.2,N
9037,1976,8,2,22.5,Y
9037,1976,8,3,23,Y
9037,1976,8,4,19.1,Y
9037,1976,8,5,19.4,Y
9037,1976,8,6,,
9037,1976,8,7,,
9037,1976,8,8,19,N
9037,1976,8,9,18.1,Y
9037,1976,8,10,19.5,Y
9037,1976,8,11,22.9,Y
9037,1976,8,12,27.7,Y
9037,1976,8,13,19.4,Y
9037,1976,8,14,18.4,Y
9037,1976,8,15,17.4,Y
9037,1976,8,16,16.7,Y
9037,1976,8,17,17.5,Y
9037,1976,8,18,19.5,Y
9037,1976,8,19,19.5,Y
9037,1976,8,20,,
9037,1976,8,21,,
9037,1976,8,22,18,N
9037,1976,8,23,18.4,Y
9037,1976,8,24,20.3,Y
9037,1976,8,25,21.2,Y
9037,1976,8,26,23.2,Y
9037,1976,8,27,18.5,Y
9037,1976,8,28,18.5,Y
9037,1976,8,29,15.3,Y
9037,1976,8,30,17,Y
9037,1976,8,31,17.5,Y
9037,1976,9,1,19.5,Y
9037,1976,9,2,19.8,Y
9037,1976,9,3,18.4,Y
9037,1976,9,4,19.2,Y
9037,1976,9,5,19.8,Y
9037,1976,9,6,18.8,Y
9037,1976,9,7,18.2,Y
9037,1976,9,8,16.9,Y
9037,1976,9,9,21.5,Y
9037,1976,9,10,25,Y
9037,1976,9,11,21,Y
9037,1976,9,12,20.1,Y
9037,1976,9,13,22.5,Y
9037,1976,9,14,23.5,Y
9037,1976,9,15,23.4,Y
9037,1976,9,16,28.5,Y
9037,1976,9,17,23.9,Y
9037,1976,9,18,18.7,Y
9037,1976,9,19,,
9037,1976,9,20,21.9,N
9037,1976,9,21,24.5,Y
9037,1976,9,22,,
9037,1976,9,23,28.4,N
9037,1976,9,24,22.1,Y
9037,1976,9,25,22.4,Y
9037,1976,9,26,20.5,Y
9037,1976,9,27,18.4,Y
9037,1976,9,28,19.1,Y
9037,1976,9,29,21.2,Y
9037,1976,9,30,23.1,Y
9037,1976,10,1,22.1,Y
9037,1976,10,2,19.5,Y
9037,1976,10,3,16,Y
9037,1976,10,4,20.1,Y
9037,1976,10,5,21.6,Y
9037,1976,10,6,26.8,Y
9037,1976,10,7,29,Y
9037,1976,10,8,,
9037,1976,10,9,,
9037,1976,10,10,,
9037,1976,10,11,26,N
9037,1976,10,12,22.6,Y
9037,1976,10,13,24.5,Y
9037,1976,10,14,28.5,Y
9037,1976,10,15,,
9037,1976,10,16,33.7,N
9037,1976,10,17,24.1,Y
9037,1976,10,18,22.9,Y
9037,1976,10,19,22,Y
9037,1976,10,20,24.2,Y
9037,1976,10,21,28.3,Y
9037,1976,10,22,,
9037,1976,10,23,,
9037,1976,10,24,29,N
9037,1976,10,25,26.7,Y
9037,1976,10,26,31.2,Y
9037,1976,10,27,,
9037,1976,10,28,31.2,N
9037,1976,10,29,,
9037,1976,10,30,,
9037,1976,10,31,25.5,N
9037,1976,11,1,22.5,Y
9037,1976,11,2,25,Y
9037,1976,11,3,27.7,Y
9037,1976,11,4,31.6,Y
9037,1976,11,5,,
9037,1976,11,6,,
9037,1976,11,7,35.2,N
9037,1976,11,8,24.5,Y
9037,1976,11,9,18.8,Y
9037,1976,11,10,17.7,Y
9037,1976,11,11,19.4,Y
9037,1976,11,12,17.8,Y
9037,1976,11,13,,
9037,1976,11,14,22.1,N
9037,1976,11,15,26.2,Y
9037,1976,11,16,31.3,Y
9037,1976,11,17,23.4,Y
9037,1976,11,18,24.1,Y
9037,1976,11,19,30,Y
9037,1976,11,20,34.4,Y
9037,1976,11,21,28.7,Y
9037,1976,11,22,23.1,Y
9037,1976,11,23,29,Y
9037,1976,11,24,27,Y
9037,1976,11,25,26.4,Y
9037,1976,11,26,,
9037,1976,11,27,,
9037,1976,11,28,28.1,N
9037,1976,11,29,29.1,Y
9037,1976,11,30,30.4,Y
9037,1976,12,1,31.2,Y
9037,1976,12,2,29.8,Y
9037,1976,12,3,,
9037,1976,12,4,,
9037,1976,12,5,34.5,N
9037,1976,12,6,34,Y
9037,1976,12,7,29.1,Y
9037,1976,12,8,24.8,Y
9037,1976,12,9,24.9,Y
9037,1976,12,10,,
9037,1976,12,11,,
9037,1976,12,12,34.6,N
9037,1976,12,13,25.5,Y
9037,1976,12,14,23.9,Y
9037,1976,12,15,31.4,Y
9037,1976,12,16,38.1,Y
9037,1976,12,17,41,Y
9037,1976,12,18,,
9037,1976,12,19,42.6,N
9037,1976,12,20,29.4,Y
9037,1976,12,21,26.4,Y
9037,1976,12,22,27.3,Y
9037,1976,12,23,35.7,Y
9037,1976,12,24,,
9037,1976,12,25,,
9037,1976,12,26,,
9037,1976,12,27,,
9037,1976,12,28,44.3,N
9037,1976,12,29,33.6,Y
9037,1976,12,30,28.1,Y
9037,1976,12,31,,
9037,1977,1,1,,
9037,1977,1,2,,
9037,1977,1,3,38.6,N
9037,1977,1,4,44,Y
9037,1977,1,5,29.7,Y
9037,1977,1,6,35.7,Y
9037,1977,1,7,,
9037,1977,1,8,,
9037,1977,1,9,39.8,N
9037,1977,1,10,33.5,Y
9037,1977,1,11,36.2,Y
9037,1977,1,12,29.5,Y
9037,1977,1,13,32,Y
9037,1977,1,14,,
9037,1977,1,15,,
9037,1977,1,16,37.7,N
9037,1977,1,17,27.8,Y
9037,1977,1,18,24.2,Y
9037,1977,1,19,,
9037,1977,1,20,30.6,N
9037,1977,1,21,,
9037,1977,1,22,,
9037,1977,1,23,37.5,N
9037,1977,1,24,41.5,Y
9037,1977,1,25,41.5,Y
9037,1977,1,26,38.6,Y
9037,1977,1,27,40.5,Y
9037,1977,1,28,,
9037,1977,1,29,,
9037,1977,1,30,,
9037,1977,1,31,43,N
9037,1977,2,1,41.9,Y
